33134,4.691,-46.88
33144,4.701,-46.88
33155,4.712,-46.88
33164,4.721,-46.7
33174,4.731,-46.52
33184,4.741,-46.52
33195,4.752,-46.52
33204,4.761,-46.52
33214,4.771,-46.52
33224,4.781,-46.52
33234,4.791,-46.52
33244,4.801,-46.52
33254,4.811,-46.33
33264,4.821,-46.15
33274,4.831,-46.15
33285,4.842,-46.15
33294,4.851,-46.15
33304,4.861,-46.15
33314,4.871,-46.15
33325,4.882,-46.15
33334,4.891,-46.15
33344,4.901,-46.15
33354,4.911,-46.15
33364,4.921,-45.97
33374,4.931,-45.78
33384,4.941,-45.78
33394,4.951,-45.78
33404,4.961,-45.78
33414,4.971,-45.78
33424,4.981,-45.6
33434,4.991,-45.6
33444,5.001,-45.78
33455,5.012,-45.78
33464,5.021,-45.78
33474,5.031,-45.6
33484,5.041,-45.6
33495,5.052,-45.6
33504,5.061,-45.42
33514,5.071,-45.42
33524,5.081,-45.42
33534,5.091,-45.42
33544,5.101,-45.42
33554,5.111,-45.42
33564,5.121,-45.24
33574,5.131,-45.05
33585,5.142,-45.05
33594,5.151,-45.05
33604,5.161,-45.05
33614,5.171,-44.87
33625,5.182,-44.87
33634,5.191,-45.05
33644,5.201,-45.05
33654,5.211,-44.87
33665,5.222,-44.69
33674,5.231,-44.69
33684,5.241,-44.69
33694,5.251,-44.69
33704,5.261,-44.69
33715,5.272,-44.51
33724,5.281,-44.32
33734,5.291,-44.32
33744,5.301,-44.32
33755,5.312,-44.32
33764,5.321,-44.32
33774,5.331,-44.32
33784,5.341,-44.32
33795,5.352,-44.32
33804,5.361,-44.32
33814,5.371,-44.32
33824,5.381,-44.14
33835,5.392,-43.96
33844,5.401,-43.96
33854,5.411,-43.96
33864,5.421,-43.96
33874,5.431,-43.96
33885,5.442,-43.96
33894,5.451,-43.96
33904,5.461,-43.96
33914,5.471,-43.96
33925,5.482,-43.96
33934,5.491,-43.77
33944,5.501,-43.77
33954,5.511,-43.77
33965,5.522,-43.77
33975,5.532,-43.96
33984,5.541,-43.96
33994,5.551,-43.96
34004,5.561,-43.96
34015,5.572,-43.96
34024,5.581,-43.96
34034,5.591,-43.96
34044,5.601,-43.96
34055,5.612,-43.96
34064,5.621,-43.77
34074,5.631,-43.59
34084,5.641,-43.59
34095,5.652,-43.59
34104,5.661,-43.59
34114,5.671,-43.77
34124,5.681,-43.77
34135,5.692,-43.59
34145,5.702,-43.59
34154,5.711,-43.59
34164,5.721,-43.59
34174,5.731,-43.59
34185,5.742,-43.59
34194,5.751,-43.59
34204,5.761,-43.59
34214,5.771,-43.59
34225,5.782,-43.59
34234,5.791,-43.59
34244,5.801,-43.59
34254,5.811,-43.59
34265,5.822,-43.77
34275,5.832,-43.77
34284,5.841,-43.59
34294,5.851,-43.59
34305,5.862,-43.59
34315,5.872,-43.59
34324,5.881,-43.59
34334,5.891,-43.59
34344,5.901,-43.59
34355,5.912,-43.59
34364,5.921,-43.59
34374,5.931,-43.59
34384,5.941,-43.59
34395,5.952,-43.59
34405,5.962,-43.59
34414,5.971,-43.59
34424,5.981,-43.59
34435,5.992,-43.59
34445,6.002,-43.59
34454,6.011,-43.59
34464,6.021,-43.59
34475,6.032,-43.59
34485,6.042,-43.41
34494,6.051,-43.41
34504,6.061,-43.59
34514,6.071,-43.59
34525,6.082,-43.59
34535,6.092,-43.59
34544,6.101,-43.59
34554,6.111,-43.59
34565,6.122,-43.59
34575,6.132,-43.41
34584,6.141,-43.23
34594,6.151,-43.23
34605,6.162,-43.23
34615,6.172,-43.23
34624,6.181,-43.23
34634,6.191,-43.23
34644,6.201,-43.04
34655,6.212,-42.86
34665,6.222,-42.86
34674,6.231,-42.86
34684,6.241,-42.86
34695,6.252,-42.86
34705,6.262,-42.86
34714,6.271,-42.68
34724,6.281,-42.49
34735,6.292,-42.68
34745,6.302,-42.86
34754,6.311,-42.86
34764,6.321,-42.86
34775,6.332,-42.86
34785,6.342,-42.86
34795,6.352,-42.86
34804,6.361,-42.86
34814,6.371,-42.86
34825,6.382,-42.86
34835,6.392,-42.86
34844,6.401,-42.68
34854,6.411,-42.31
34865,6.422,-42.13
34875,6.432,-42.13
34884,6.441,-42.13
34894,6.451,-42.13
34905,6.462,-42.13
34915,6.472,-42.13
34925,6.482,-42.13
34934,6.491,-42.13
34945,6.502,-42.13
34955,6.512,-42.13
34965,6.522,-42.13
34974,6.531,-42.13
34984,6.541,-42.13
34995,6.552,-42.31
35005,6.562,-42.31
35014,6.571,-42.13
35024,6.581,-42.13
35035,6.592,-42.13
35045,6.602,-42.13
35055,6.612,-42.13
35064,6.621,-42.13
35075,6.632,-42.13
35085,6.642,-42.13
35095,6.652,-42.13
35104,6.661,-42.13
35115,6.672,-42.13
35125,6.682,-42.13
35135,6.692,-42.13
35144,6.701,-42.13
35154,6.711,-42.13
35165,6.722,-42.13
35175,6.732,-42.13
35184,6.741,-42.13
35194,6.751,-42.13
35205,6.762,-42.13
35215,6.772,-42.13
35225,6.782,-42.13
35234,6.791,-42.31
35245,6.802,-42.31
35255,6.812,-42.13
35265,6.822,-42.13
35274,6.831,-42.13
35284,6.841,-42.13
35295,6.852,-42.13
35305,6.862,-42.13
35315,6.872,-41.95
35324,6.881,-41.76
35335,6.892,-41.76
35345,6.902,-41.76
35355,6.912,-41.58
35364,6.921,-41.4
35375,6.932,-41.4
35385,6.942,-41.4
35395,6.952,-41.4
35404,6.961,-41.4
35415,6.972,-41.4
35425,6.982,-41.4
35435,6.992,-41.4
35444,7.001,-41.4
35454,7.011,-41.21
35465,7.022,-41.03
35475,7.032,-41.03
35485,7.042,-41.03
35494,7.051,-41.03
35505,7.062,-41.03
35515,7.072,-41.03
35525,7.082,-41.03
35534,7.091,-41.03
35545,7.102,-41.03
35555,7.112,-40.85
35565,7.122,-40.67
35574,7.131,-40.67
35585,7.142,-40.67
35595,7.152,-40.67
35605,7.162,-40.67
35615,7.172,-40.48
35624,7.181,-40.48
35635,7.192,-40.3
35645,7.202,-40.12
35655,7.212,-40.12
35664,7.221,-39.94
35675,7.232,-39.94
35685,7.242,-39.94
35695,7.252,-39.94
35704,7.261,-39.94
35715,7.272,-39.94
35725,7.282,-39.94
35735,7.292,-39.94
35745,7.302,-39.94
35755,7.312,-39.75
35765,7.322,-39.57
35775,7.332,-39.57
35785,7.342,-39.57
35794,7.351,-39.57
35805,7.362,-39.57
